20130414	34.165	-106.868	5.00	0.23
20130412	34.166	-106.866	3.62	1.38
20130411	33.975	-106.640	5.00	0.07
20130411	34.013	-106.701	5.00	0.1
20130410	35.202	-106.230	5.00	1.12
20130408	34.107	-107.051	5.00	-0.58
20130406	34.108	-107.059	8.71	0.02
20130405	35.741	-107.866	5.00	1.55
20130405	33.889	-107.053	5.00	-0.1
20130403	35.643	-107.821	5.00	1.22
20130402	35.654	-107.873	5.00	0.65
20130331	33.987	-106.984	5.00	0.07
20130330	34.011	-106.681	14.92	0.46
20130329	34.017	-106.686	12.03	0.46
20130328	34.114	-107.064	1.06	0.17
20130328	34.126	-107.064	12.64	0.51
20130328	34.096	-107.061	5.00	0.7
20130328	34.101	-107.047	7.04	1.44
20130328	33.986	-106.970	9.06	-0.5
20130328	34.154	-106.864	5.00	0.08
20130328	35.024	-107.447	5.00	0.94
20130328	33.992	-106.966	10.78	-0.41
20130323	34.128	-107.038	14.03	-0.27
20130319	33.788	-106.817	5.00	0.2
20130318	34.130	-107.276	5.00	0.21
20130228	34.109	-107.059	5.00	4.44
20100102	34.179	-106.734	5.07	0
20100102	34.221	-106.809	5.00	0.63
20100107	35.053	-106.191	5.00	1.59
20100110	32.537	-104.679	5.00	2.39
20100115	34.075	-106.533	5.00	0.39
20100117	32.518	-104.727	5.00	2.04
20100118	37.065	-104.724	5.00	3.42
20100122	34.143	-106.822	5.00	0.69
20100122	36.610	-108.155	5.00	2.21
20100126	34.484	-107.131	5.00	0.67
20100128	34.167	-106.858	4.02	0.36
20100129	34.179	-106.865	4.51	0.22
20100129	34.019	-106.805	5.00	0.7
20100131	34.363	-106.727	6.13	0.23
20100201	34.152	-106.858	5.43	0.73
20100204	35.712	-102.241	5.00	2.92
20100206	34.265	-106.867	5.02	0.71
20100208	32.956	-109.649	5.00	2.37
20100210	34.165	-106.859	3.56	0.36
20100211	34.487	-107.103	5.00	0.63
20100216	33.268	-109.489	5.00	2.11
20100219	35.255	-104.255	5.00	2.32
20100220	34.054	-106.619	5.00	0.73
20100220	34.052	-106.614	5.00	0.57
20100221	34.056	-106.626	5.00	0.72
20100221	34.056	-106.631	5.00	0.88
20100221	33.988	-106.830	5.00	0.79
20100221	33.987	-106.829	5.00	1.18
20100221	33.989	-106.831	5.00	0.81
20100221	33.989	-106.830	5.00	0.96
20100221	33.990	-106.824	5.00	0.76
20100221	33.988	-106.830	5.00	1.28
20100222	33.990	-106.829	5.00	0.77
20100222	33.974	-107.031	10.10	0.4
20100222	34.366	-106.989	5.00	0.17
20100224	34.993	-106.767	5.00	1.38
20100224	34.044	-106.568	5.00	0.16
20100225	34.262	-106.886	3.77	0.15
20100226	34.272	-106.894	4.39	0
20100301	34.525	-106.903	5.00	0.91
20100303	34.159	-106.860	2.88	0.39
20100304	34.152	-106.852	3.52	0.39
20100304	33.588	-106.260	5.00	1.59
20100306	34.219	-106.732	5.00	0.25
20100309	34.113	-106.834	6.48	0.42
20100315	34.421	-107.010	5.00	0.74
20100324	34.436	-106.459	5.00	0.47
20100325	33.684	-105.926	5.00	0.98
20100327	34.241	-106.866	4.63	0.39
20100328	32.522	-104.740	5.00	3.7
20100329	35.633	-106.917	5.00	2.1
20100402	34.212	-106.609	5.00	0.67
20100402	34.232	-105.810	5.00	1.04
20100403	34.130	-106.883	4.09	0.6
20100404	34.019	-106.481	5.00	0.31
20100407	34.208	-106.630	6.43	0.18
20100408	37.031	-104.776	5.00	2.96
20100411	34.290	-106.735	5.00	0.32
20100412	34.037	-106.994	6.16	0.63
20100412	34.243	-106.888	5.00	0.15
